date,time,balance,equity,profit,floating_profit,drawdown,today_profit,yesterday_profit,week_profit,month_profit,total_profit,server,symbol,nickname,ip
2025-07-16,16:58:57,100.00,100.00,0.00,,,,,,,,FPMarketsSC-Live,XAUUSD.r,Gold40,222.100.66.245
2025-07-16,16:58:57,100.00,100.00,0.00,0.00,88.89,0.00,0.00,0.00,0.00,196.65,FPMarketsSC-Live,XAUUSD.r,Gold40,222.100.66.245
2025-07-16,16:59:00,100.00,100.00,0.00,0.00,88.89,0.00,0.00,0.00,0.00,196.65,FPMarketsSC-Live,XAUUSD.r,Gold40,222.100.66.245
2025-07-16,17:00:37,100.00,100.00,0.00,0.00,88.89,0.00,0.00,0.00,0.00,196.65,FPMarketsSC-Live,XAUUSD.r,Gold40,222.100.66.245
2025-07-16,17:02:25,100.00,100.00,0.00,0.00,88.89,0.00,0.00,0.00,0.00,196.65,FPMarketsSC-Live,XAUUSD.r,Gold40,222.100.66.245
2025-07-16,17:04:28,100.00,100.00,0.00,0.00,88.89,0.00,0.00,0.00,0.00,196.65,FPMarketsSC-Live,XAUUSD.r,Gold40,222.100.66.245
2025-07-16,17:06:14,100.00,100.00,0.00,0.00,88.89,0.00,0.00,0.00,0.00,196.65,FPMarketsSC-Live,XAUUSD.r,Gold40,222.100.66.245
2025-07-16,17:08:21,100.00,100.00,0.00,0.00,88.89,0.00,0.00,0.00,0.00,196.65,FPMarketsSC-Live,XAUUSD.r,Gold40,222.100.66.245
2025-07-16,17:10:35,95.80,95.80,0.00,-4.20,89.36,-4.20,0.00,-4.20,-4.20,192.45,FPMarketsSC-Live,XAUUSD.r,Gold40,222.100.66.245
2025-07-16,17:12:57,95.80,95.80,0.00,-4.20,89.36,-4.20,0.00,-4.20,-4.20,192.45,FPMarketsSC-Live,XAUUSD.r,Gold40,222.100.66.245
2025-07-16,17:15:38,95.80,95.80,0.00,-4.20,89.36,-4.20,0.00,-4.20,-4.20,192.45,FPMarketsSC-Live,XAUUSD.r,Gold40,222.100.66.245
2025-07-16,17:17:27,91.00,91.00,0.00,-9.00,89.89,-9.00,0.00,-9.00,-9.00,187.65,FPMarketsSC-Live,XAUUSD.r,Gold40,222.100.66.245
2025-07-16,17:19:18,91.00,91.00,0.00,-9.00,89.89,-9.00,0.00,-9.00,-9.00,187.65,FPMarketsSC-Live,XAUUSD.r,Gold40,222.100.66.245
2025-07-16,17:21:34,91.00,91.00,0.00,-9.00,89.89,-9.00,0.00,-9.00,-9.00,187.65,FPMarketsSC-Live,XAUUSD.r,Gold40,222.100.66.245
2025-07-16,17:23:51,91.00,91.00,0.00,-9.00,89.89,-9.00,0.00,-9.00,-9.00,187.65,FPMarketsSC-Live,XAUUSD.r,Gold40,222.100.66.245
2025-07-29,01:51:42,91.00,91.00,0.00,,,,,,,,FPMarketsSC-Live,XAUUSD.r,Gold40,212.115.109.217
2025-07-29,05:54:49,97.44,97.44,0.00,,,,,,,,FPMarketsSC-Live,XAUUSD.r,Gold40,212.115.109.217
2025-07-30,17:05:57,97.56,97.56,0.00,,,,,,,,FPMarketsSC-Live,XAUUSD.r,Gold40,222.100.66.245
2025-07-30,17:05:57,97.56,97.56,0.00,0.00,89.13,0.00,0.00,0.00,0.00,185.21,FPMarketsSC-Live,XAUUSD.r,Gold40,222.100.66.245
2025-07-30,18:27:50,97.56,97.56,0.00,,,,,,,,FPMarketsSC-Live,XAUUSD.r,Gold40,212.115.109.217
2025-07-30,18:32:12,97.56,97.56,0.00,,,,,,,,FPMarketsSC-Live,XAUUSD.r,Gold40,212.115.109.217
2025-07-30,18:32:56,97.56,97.56,0.00,,,,,,,,FPMarketsSC-Live,XAUUSD.r,Gold40,212.115.109.217
2025-07-31,14:02:43,97.56,97.56,0.00,,,,,,,,FPMarketsSC-Live,XAUUSD.r,Gold40,212.115.109.217
2025-07-31,14:09:49,97.56,97.56,0.00,,,,,,,,FPMarketsSC-Live,XAUUSD.r,Gold40,212.115.109.217
2025-07-31,14:11:33,95.91,95.37,-0.54,,,,,,,,FPMarketsSC-Live,XAUUSD.r,Gold40,212.115.109.217
2025-07-31,14:14:33,95.82,95.82,0.00,,,,,,,,FPMarketsSC-Live,XAUUSD.r,Gold40,212.115.109.217
2025-07-31,14:21:35,94.93,94.93,0.00,,,,,,,,FPMarketsSC-Live,XAUUSD.r,Gold40,212.115.109.217
2025-07-31,14:31:17,93.17,93.17,0.00,,,,,,,,FPMarketsSC-Live,XAUUSD.r,Gold40,212.115.109.217
2025-07-31,14:31:47,93.17,93.17,0.00,,,,,,,,FPMarketsSC-Live,XAUUSD.r,Gold40,212.115.109.217
2025-07-31,14:32:11,93.17,93.17,0.00,,,,,,,,FPMarketsSC-Live,XAUUSD.r,Gold40,212.115.109.217
2025-07-31,14:34:12,93.17,93.17,0.00,,,,,,,,FPMarketsSC-Live,XAUUSD.r,Gold40,212.115.109.217
2025-07-31,14:36:28,93.06,93.06,0.00,,,,,,,,FPMarketsSC-Live,XAUUSD.r,Gold40,212.115.109.217
2025-07-31,15:09:41,93.22,93.22,0.00,,,,,,,,FPMarketsSC-Live,XAUUSD.r,Gold40,212.115.109.217
2025-07-31,15:10:02,93.16,93.20,0.04,,,,,,,,FPMarketsSC-Live,XAUUSD.r,Gold40,212.115.109.217
2025-07-31,15:37:20,93.49,93.49,0.00,,,,,,,,FPMarketsSC-Live,XAUUSD.r,Gold40,212.115.109.217
2025-07-31,15:38:55,93.49,93.49,0.00,,,,,,,,FPMarketsSC-Live,XAUUSD.r,Gold40,212.115.109.217
