date,time,balance,equity,profit,floating_profit,drawdown,today_profit,yesterday_profit,week_profit,month_profit,total_profit,server,symbol,nickname,ip
2025-07-24,16:43:47,0.00,0.00,0.00,,,,,,,,InfinoxLimited-MT5Live,XAUUSD,Gold40,121.162.161.163
2025-07-24,16:43:47,0.00,0.00,0.00,,,,,,,,InfinoxLimited-MT5Live,XAUUSD,Gold40,121.162.161.163
2025-07-24,16:43:47,0.00,0.00,0.00,0.00,100.00,0.00,0.00,0.00,0.00,1889.16,InfinoxLimited-MT5Live,XAUUSD,Gold40,121.162.161.163
2025-07-24,16:43:48,0.00,0.00,0.00,0.00,100.00,0.00,0.00,0.00,0.00,1889.16,InfinoxLimited-MT5Live,XAUUSD,Gold40,121.162.161.163
2025-07-24,16:43:48,0.00,0.00,0.00,,,,,,,,InfinoxLimited-MT5Live,XAUUSD,Gold40,121.162.161.163
2025-07-24,16:43:48,0.00,0.00,0.00,,,,,,,,InfinoxLimited-MT5Live,XAUUSD,Gold40,121.162.161.163
2025-07-24,16:43:48,0.00,0.00,0.00,0.00,100.00,0.00,0.00,0.00,0.00,1889.16,InfinoxLimited-MT5Live,XAUUSD,Gold40,121.162.161.163
2025-07-24,16:43:48,0.00,0.00,0.00,0.00,100.00,0.00,0.00,0.00,0.00,1889.16,InfinoxLimited-MT5Live,XAUUSD,Gold40,121.162.161.163
