date,time,balance,equity,profit,floating_profit,drawdown,today_profit,yesterday_profit,week_profit,month_profit,total_profit,server,symbol,nickname,ip
2025-11-01,15:24:28,2000.00,2000.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,TradeMaxGlobal-Demo,XAGUSD,demo,222.110.106.209
2025-11-01,15:27:30,2000.00,2000.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,TradeMaxGlobal-Demo,XAGUSD,demo,222.110.106.209
2025-11-01,15:34:49,2000.00,2000.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,TradeMaxGlobal-Demo,XAGUSD,demo,222.110.106.209
2025-11-02,23:45:38,2000.00,2000.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,TradeMaxGlobal-Demo,XAGUSD,demo,222.110.106.209
2025-11-02,23:49:41,2000.00,2000.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,TradeMaxGlobal-Demo,XAGUSD,demo,222.110.106.209
2025-11-02,23:50:18,2000.00,2000.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,TradeMaxGlobal-Demo,XAGUSD,demo,222.110.106.209
2025-11-02,23:59:36,2000.00,2000.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,TradeMaxGlobal-Demo,XAGUSD,demo,222.110.106.209
2025-11-03,01:00:05,2000.00,2000.00,0.00,0.00,50.00,0.00,0.00,0.00,0.00,0.00,TradeMaxGlobal-Demo,XAGUSD,demo,222.110.106.209
2025-11-03,01:00:06,2000.00,2000.00,0.00,0.00,50.00,0.00,0.00,0.00,0.00,0.00,TradeMaxGlobal-Demo,XAGUSD,demo,222.110.106.209
2025-11-03,06:06:54,2000.00,2000.00,0.00,0.00,50.00,0.00,0.00,0.00,0.00,0.00,TradeMaxGlobal-Demo,XAGUSD,demo,222.110.106.209
2025-11-03,06:08:32,2000.00,2000.00,0.00,0.00,50.00,0.00,0.00,0.00,0.00,0.00,TradeMaxGlobal-Demo,XAGUSD,demo,222.110.106.209
