date,time,balance,equity,profit,floating_profit,drawdown,today_profit,yesterday_profit,week_profit,month_profit,total_profit,server,symbol,nickname,ip
2025-11-01,10:16:17,63628.01,57462.88,-6165.13,,,,,,,,VantageInternational-Live 11,BTCUSD.sc,Gold40,112.145.205.153
2025-11-03,09:52:04,63548.56,58721.14,-4827.42,,,,,,,,VantageInternational-Live 11,BTCUSD.sc,Gold40,112.145.205.153
2025-11-03,09:52:05,63548.56,58755.74,-4792.82,,,,,,,,VantageInternational-Live 11,BTCUSD.sc,Gold40,112.145.205.153
2025-11-04,00:16:17,66298.68,59885.27,-6413.41,,,,,,,,VantageInternational-Live 11,BTCUSD.sc,Gold40,112.145.205.153
2025-11-04,00:16:17,66298.68,59885.32,-6413.36,,,,,,,,VantageInternational-Live 11,BTCUSD.sc,Gold40,112.145.205.153
2025-11-04,00:16:56,66298.68,59890.18,-6408.50,,,,,,,,VantageInternational-Live 11,BTCUSD.sc,Gold40,112.145.205.153
2025-11-04,00:16:56,66298.68,59890.18,-6408.50,,,,,,,,VantageInternational-Live 11,BTCUSD.sc,Gold40,112.145.205.153
2025-11-04,18:34:26,76314.70,63436.12,-12878.58,,,,,,,,VantageInternational-Live 11,BTCUSD.sc,Gold40,112.145.205.153
2025-11-04,18:34:28,76314.70,63437.08,-12877.62,,,,,,,,VantageInternational-Live 11,BTCUSD.sc,Gold40,112.145.205.153
2025-11-05,03:42:53,60706.58,56231.81,-4474.77,,,,,,,,VantageInternational-Live 11,BTCUSD.sc,Gold40,112.145.205.153
2025-11-05,03:42:53,60706.58,56231.81,-4474.77,,,,,,,,VantageInternational-Live 11,BTCUSD.sc,Gold40,112.145.205.153
2025-11-05,03:54:58,60706.58,56423.37,-4283.21,,,,,,,,VantageInternational-Live 11,BTCUSD.sc,Gold40,112.145.205.153
2025-11-05,03:55:45,60706.58,56401.07,-4305.51,,,,,,,,VantageInternational-Live 11,BTCUSD.sc,Gold40,112.145.205.153
2025-11-05,04:21:43,60706.58,56637.28,-4069.30,,,,,,,,VantageInternational-Live 11,BTCUSD.sc,Gold40,112.145.205.153
2025-11-05,04:21:46,60706.58,56639.58,-4067.00,,,,,,,,VantageInternational-Live 11,BTCUSD.sc,Gold40,112.145.205.153
2025-11-05,04:21:49,60706.58,56642.89,-4063.69,,,,,,,,VantageInternational-Live 11,BTCUSD.sc,Gold40,112.145.205.153
2025-11-05,04:21:50,60706.58,56641.94,-4064.64,,,,,,,,VantageInternational-Live 11,BTCUSD.sc,Gold40,112.145.205.153
2025-11-05,04:26:30,60706.58,56556.03,-4150.55,,,,,,,,VantageInternational-Live 11,BTCUSD.sc,Gold40,112.145.205.153
2025-11-05,04:28:16,60706.58,56572.09,-4134.49,,,,,,,,VantageInternational-Live 11,BTCUSD.sc,Gold40,112.145.205.153
2025-11-05,04:28:43,60706.58,56595.47,-4111.11,,,,,,,,VantageInternational-Live 11,BTCUSD.sc,Gold40,112.145.205.153
2025-11-05,04:29:36,60706.58,56596.15,-4110.43,,,,,,,,VantageInternational-Live 11,BTCUSD.sc,Gold40,112.145.205.153
2025-11-06,06:43:14,61557.07,58754.71,-2802.36,,,,,,,,VantageInternational-Live 11,BTCUSD.sc,Gold40,112.145.205.153
2025-11-06,06:43:14,61557.07,58754.50,-2802.57,,,,,,,,VantageInternational-Live 11,BTCUSD.sc,Gold40,112.145.205.153
2025-11-07,17:16:26,61822.92,58455.42,-3367.50,,,,,,,,VantageInternational-Live 11,BTCUSD.sc,Gold40,112.145.205.153
2025-11-07,17:16:26,61822.92,58456.07,-3366.85,,,,,,,,VantageInternational-Live 11,BTCUSD.sc,Gold40,112.145.205.153
2025-11-08,04:00:05,61883.99,58973.39,-2910.60,,,,,,,,VantageInternational-Live 11,BTCUSD.sc,Gold40,112.145.205.153
2025-11-08,04:00:06,61883.99,58973.39,-2910.60,,,,,,,,VantageInternational-Live 11,BTCUSD.sc,Gold40,112.145.205.153
2025-11-08,04:03:27,61883.99,58973.39,-2910.60,,,,,,,,VantageInternational-Live 11,BTCUSD.sc,Gold40,112.145.205.153
2025-11-08,04:03:27,61883.99,58973.39,-2910.60,,,,,,,,VantageInternational-Live 11,BTCUSD.sc,Gold40,112.145.205.153
2025-11-08,16:41:58,61883.99,58644.05,-3239.94,,,,,,,,VantageInternational-Live 11,BTCUSD.sc,Gold40,112.145.205.153
2025-11-09,16:11:21,61858.00,58810.61,-3047.39,,,,,,,,VantageInternational-Live 11,BTCUSD.sc,Gold40,112.145.205.153
2025-11-09,16:11:21,61858.00,58810.61,-3047.39,,,,,,,,VantageInternational-Live 11,BTCUSD.sc,Gold40,112.145.205.153
2025-11-13,02:00:03,62489.23,59066.44,-3422.79,,,,,,,,VantageInternational-Live 11,BTCUSD.sc,Gold40,112.145.205.153
2025-11-13,02:00:03,62489.23,59066.44,-3422.79,,,,,,,,VantageInternational-Live 11,BTCUSD.sc,Gold40,112.145.205.153
2025-11-13,08:12:42,62535.84,59485.32,-3050.52,,,,,,,,VantageInternational-Live 11,BTCUSD.sc,Gold40,112.145.205.153
2025-11-13,08:12:57,62535.84,59474.67,-3061.17,,,,,,,,VantageInternational-Live 11,BTCUSD.sc,Gold40,112.145.205.153
2025-11-13,08:13:01,62535.84,59473.65,-3062.19,,,,,,,,VantageInternational-Live 11,BTCUSD.sc,Gold40,112.145.205.153
2025-11-13,08:13:06,62535.84,59474.30,-3061.54,,,,,,,,VantageInternational-Live 11,BTCUSD.sc,Gold40,112.145.205.153
2025-11-13,08:13:08,62535.84,59474.67,-3061.17,,,,,,,,VantageInternational-Live 11,BTCUSD.sc,Gold40,112.145.205.153
2025-11-13,08:13:09,62535.84,59474.68,-3061.16,,,,,,,,VantageInternational-Live 11,BTCUSD.sc,Gold40,112.145.205.153
2025-11-13,08:13:11,62535.84,59475.02,-3060.82,,,,,,,,VantageInternational-Live 11,BTCUSD.sc,Gold40,112.145.205.153
2025-11-13,08:13:12,62535.84,59476.17,-3059.67,,,,,,,,VantageInternational-Live 11,BTCUSD.sc,Gold40,112.145.205.153
2025-11-13,08:13:13,62535.84,59473.34,-3062.50,,,,,,,,VantageInternational-Live 11,BTCUSD.sc,Gold40,112.145.205.153
2025-11-13,08:20:00,62535.84,59496.02,-3039.82,,,,,,,,VantageInternational-Live 11,BTCUSD.sc,Gold40,112.145.205.153
2025-11-13,08:20:05,62535.84,59492.37,-3043.47,,,,,,,,VantageInternational-Live 11,BTCUSD.sc,Gold40,112.145.205.153
2025-11-13,08:20:06,62535.84,59490.95,-3044.89,,,,,,,,VantageInternational-Live 11,BTCUSD.sc,Gold40,112.145.205.153
2025-11-13,08:20:09,62535.84,59493.56,-3042.28,,,,,,,,VantageInternational-Live 11,BTCUSD.sc,Gold40,112.145.205.153
2025-11-13,08:20:10,62535.84,59495.39,-3040.45,,,,,,,,VantageInternational-Live 11,BTCUSD.sc,Gold40,112.145.205.153
2025-11-13,08:20:12,62535.84,59495.03,-3040.81,,,,,,,,VantageInternational-Live 11,BTCUSD.sc,Gold40,112.145.205.153
2025-11-13,08:20:15,62535.84,59496.15,-3039.69,,,,,,,,VantageInternational-Live 11,BTCUSD.sc,Gold40,112.145.205.153
2025-11-13,08:20:15,62535.84,59496.31,-3039.53,,,,,,,,VantageInternational-Live 11,BTCUSD.sc,Gold40,112.145.205.153
2025-11-13,08:41:21,62535.84,59517.79,-3018.05,,,,,,,,VantageInternational-Live 11,BTCUSD.sc,Gold40,112.145.205.153
2025-11-13,08:41:24,62535.84,59514.81,-3021.03,,,,,,,,VantageInternational-Live 11,BTCUSD.sc,Gold40,112.145.205.153
2025-11-13,08:41:26,62535.84,59516.64,-3019.20,,,,,,,,VantageInternational-Live 11,BTCUSD.sc,Gold40,112.145.205.153
2025-11-13,08:41:27,62535.84,59516.44,-3019.40,,,,,,,,VantageInternational-Live 11,BTCUSD.sc,Gold40,112.145.205.153
2025-11-13,08:41:29,62535.84,59516.11,-3019.73,,,,,,,,VantageInternational-Live 11,BTCUSD.sc,Gold40,112.145.205.153
2025-11-13,08:41:36,62535.84,59515.49,-3020.35,,,,,,,,VantageInternational-Live 11,BTCUSD.sc,Gold40,112.145.205.153
2025-11-13,08:41:38,62535.84,59513.74,-3022.10,,,,,,,,VantageInternational-Live 11,BTCUSD.sc,Gold40,112.145.205.153
2025-11-13,08:51:35,62535.84,59529.91,-3005.93,,,,,,,,VantageInternational-Live 11,BTCUSD.sc,Gold40,112.145.205.153
2025-11-13,08:51:37,62535.84,59529.45,-3006.39,,,,,,,,VantageInternational-Live 11,BTCUSD.sc,Gold40,112.145.205.153
2025-11-13,08:51:40,62535.84,59529.27,-3006.57,,,,,,,,VantageInternational-Live 11,BTCUSD.sc,Gold40,112.145.205.153
2025-11-13,13:05:18,62771.40,59689.92,-3081.48,,,,,,,,VantageInternational-Live 11,BTCUSD.sc,Gold40,112.145.205.153
2025-11-13,13:05:21,62771.40,59690.67,-3080.73,,,,,,,,VantageInternational-Live 11,BTCUSD.sc,Gold40,112.145.205.153
2025-11-13,13:05:22,62771.40,59690.96,-3080.44,,,,,,,,VantageInternational-Live 11,BTCUSD.sc,Gold40,112.145.205.153
2025-11-13,13:05:28,62771.40,59692.42,-3078.98,,,,,,,,VantageInternational-Live 11,BTCUSD.sc,Gold40,112.145.205.153
2025-11-13,13:05:58,62771.40,59664.35,-3107.05,,,,,,,,VantageInternational-Live 11,BTCUSD.sc,Gold40,112.145.205.153
2025-11-13,13:06:00,62771.40,59673.78,-3097.62,,,,,,,,VantageInternational-Live 11,BTCUSD.sc,Gold40,112.145.205.153
2025-11-13,13:06:02,62771.40,59630.57,-3140.83,,,,,,,,VantageInternational-Live 11,BTCUSD.sc,Gold40,112.145.205.153
2025-11-13,13:09:35,62771.40,59623.61,-3147.79,,,,,,,,VantageInternational-Live 11,BTCUSD.sc,Gold40,112.145.205.153
2025-11-13,13:09:36,62771.40,59623.78,-3147.62,,,,,,,,VantageInternational-Live 11,BTCUSD.sc,Gold40,112.145.205.153
2025-11-13,13:09:41,62771.40,59599.92,-3171.48,,,,,,,,VantageInternational-Live 11,BTCUSD.sc,Gold40,112.145.205.153
