date,time,balance,equity,profit,floating_profit,drawdown,today_profit,yesterday_profit,week_profit,month_profit,total_profit,server,symbol,nickname,ip
2025-11-11,00:17:01,8631.43,8631.43,0.00,0.00,26.00,0.00,0.00,0.00,0.00,-6241.20,InfinoxLimited-MT5Demo,XAUUSD,demo,58.29.187.109
2025-11-11,01:01:39,8631.43,8631.43,0.00,0.00,26.00,0.00,0.00,0.00,0.00,-6241.20,InfinoxLimited-MT5Demo,XAUUSD,demo,58.29.187.109
2025-11-11,01:03:04,8631.43,8631.43,0.00,0.00,26.00,0.00,0.00,0.00,0.00,-6241.20,InfinoxLimited-MT5Demo,XAUUSD,demo,58.29.187.109
2025-11-11,01:04:43,8631.43,8631.43,0.00,0.00,26.00,0.00,0.00,0.00,0.00,-6241.20,InfinoxLimited-MT5Demo,XAUUSD,demo,58.29.187.109
2025-11-11,01:05:42,8631.43,8631.43,0.00,0.00,26.00,0.00,0.00,0.00,0.00,-6241.20,InfinoxLimited-MT5Demo,XAUUSD,demo,58.29.187.109
2025-11-11,01:06:29,8631.43,8631.43,0.00,0.00,26.00,0.00,0.00,0.00,0.00,-6241.20,InfinoxLimited-MT5Demo,XAUUSD,demo,58.29.187.109
2025-11-11,01:07:26,8631.43,8631.43,0.00,0.00,26.00,0.00,0.00,0.00,0.00,-6241.20,InfinoxLimited-MT5Demo,XAUUSD,demo,58.29.187.109
2025-11-11,01:08:08,8631.43,8631.43,0.00,0.00,26.00,0.00,0.00,0.00,0.00,-6241.20,InfinoxLimited-MT5Demo,XAUUSD,demo,58.29.187.109
2025-11-11,01:09:04,8631.43,8631.43,0.00,0.00,26.00,0.00,0.00,0.00,0.00,-6241.20,InfinoxLimited-MT5Demo,XAUUSD,demo,58.29.187.109
2025-11-11,01:09:54,8631.43,8631.43,0.00,0.00,26.00,0.00,0.00,0.00,0.00,-6241.20,InfinoxLimited-MT5Demo,XAUUSD,demo,58.29.187.109
2025-11-11,01:10:44,8631.43,8631.43,0.00,0.00,26.00,0.00,0.00,0.00,0.00,-6241.20,InfinoxLimited-MT5Demo,XAUUSD,demo,58.29.187.109
2025-11-11,01:11:41,8631.43,8631.43,0.00,0.00,26.00,0.00,0.00,0.00,0.00,-6241.20,InfinoxLimited-MT5Demo,XAUUSD,demo,58.29.187.109
2025-11-11,01:12:48,8631.43,8631.43,0.00,0.00,26.00,0.00,0.00,0.00,0.00,-6241.20,InfinoxLimited-MT5Demo,XAUUSD,demo,58.29.187.109
2025-11-11,01:14:05,8631.43,8631.43,0.00,0.00,26.00,0.00,0.00,0.00,0.00,-6241.20,InfinoxLimited-MT5Demo,XAUUSD,demo,58.29.187.109
2025-11-11,01:15:22,8631.43,8631.43,0.00,0.00,26.00,0.00,0.00,0.00,0.00,-6241.20,InfinoxLimited-MT5Demo,XAUUSD,demo,58.29.187.109
2025-11-11,01:16:41,8631.43,8631.43,0.00,0.00,26.00,0.00,0.00,0.00,0.00,-6241.20,InfinoxLimited-MT5Demo,XAUUSD,demo,58.29.187.109
2025-11-11,01:18:02,8631.43,8631.43,0.00,0.00,26.00,0.00,0.00,0.00,0.00,-6241.20,InfinoxLimited-MT5Demo,XAUUSD,demo,58.29.187.109
2025-11-11,01:18:50,8631.43,8631.43,0.00,0.00,26.00,0.00,0.00,0.00,0.00,-6241.20,InfinoxLimited-MT5Demo,XAUUSD,demo,58.29.187.109
2025-11-11,01:19:41,8631.43,8631.43,0.00,0.00,26.00,0.00,0.00,0.00,0.00,-6241.20,InfinoxLimited-MT5Demo,XAUUSD,demo,58.29.187.109
