date,time,balance,equity,profit,floating_profit,drawdown,today_profit,yesterday_profit,week_profit,month_profit,total_profit,server,symbol,nickname,ip
2025-10-01,01:01:32,7793.50,7793.50,0.00,0.00,41.93,0.00,1009.37,2181.61,0.00,6461.43,InfinoxLimited-MT5Live,XAUUSD+,Gold40,222.110.106.209
2025-10-01,01:02:07,7793.50,7793.50,0.00,0.00,41.93,0.00,1009.37,2181.61,0.00,6461.43,InfinoxLimited-MT5Live,XAUUSD+,Gold40,222.110.106.209
2025-10-01,01:07:38,7793.20,7792.85,-0.35,-0.65,41.94,-0.30,1009.37,2181.31,-0.30,6461.13,InfinoxLimited-MT5Live,XAUUSD+,Gold40,222.110.106.209
2025-10-01,01:08:30,7793.20,7792.90,-0.30,-0.60,41.94,-0.30,1009.37,2181.31,-0.30,6461.13,InfinoxLimited-MT5Live,XAUUSD+,Gold40,222.110.106.209
2025-10-01,01:13:23,7793.20,7792.90,-0.30,-0.60,41.94,-0.30,1009.37,2181.31,-0.30,6461.13,InfinoxLimited-MT5Live,XAUUSD+,Gold40,222.110.106.209
2025-10-01,01:14:01,7793.20,7792.90,-0.30,-0.60,41.94,-0.30,1009.37,2181.31,-0.30,6461.13,InfinoxLimited-MT5Live,XAUUSD+,Gold40,222.110.106.209
2025-10-01,01:20:33,7793.20,7792.90,-0.30,-0.60,41.94,-0.30,1009.37,2181.31,-0.30,6461.13,InfinoxLimited-MT5Live,XAUUSD+,Gold40,222.110.106.209
2025-10-01,01:21:18,7793.20,7792.90,-0.30,-0.60,41.94,-0.30,1009.37,2181.31,-0.30,6461.13,InfinoxLimited-MT5Live,XAUUSD+,Gold40,222.110.106.209
2025-10-01,01:25:50,7793.20,7792.90,-0.30,-0.60,41.94,-0.30,1009.37,2181.31,-0.30,6461.13,InfinoxLimited-MT5Live,XAUUSD+,Gold40,222.110.106.209
2025-10-01,01:26:16,7793.20,7792.90,-0.30,-0.60,41.94,-0.30,1009.37,2181.31,-0.30,6461.13,InfinoxLimited-MT5Live,XAUUSD+,Gold40,222.110.106.209
2025-10-01,01:30:17,7793.20,7792.85,-0.35,-0.65,41.94,-0.30,1009.37,2181.31,-0.30,6461.13,InfinoxLimited-MT5Live,XAUUSD+,Gold40,222.110.106.209
2025-10-01,01:30:45,7793.20,7792.85,-0.35,-0.65,41.94,-0.30,1009.37,2181.31,-0.30,6461.13,InfinoxLimited-MT5Live,XAUUSD+,Gold40,222.110.106.209
2025-10-01,01:34:49,7793.20,7792.86,-0.34,-0.64,41.94,-0.30,1009.37,2181.31,-0.30,6461.13,InfinoxLimited-MT5Live,XAUUSD+,Gold40,222.110.106.209
2025-10-01,01:35:13,7793.20,7792.85,-0.35,-0.65,41.94,-0.30,1009.37,2181.31,-0.30,6461.13,InfinoxLimited-MT5Live,XAUUSD+,Gold40,222.110.106.209
2025-10-01,01:40:06,7793.20,7792.86,-0.34,-0.64,41.94,-0.30,1009.37,2181.31,-0.30,6461.13,InfinoxLimited-MT5Live,XAUUSD+,Gold40,222.110.106.209
2025-10-01,01:41:01,7794.82,7792.91,-1.91,-2.21,41.94,-0.30,1009.37,2181.31,-0.30,6462.75,InfinoxLimited-MT5Live,XAUUSD+,Gold40,222.110.106.209
2025-10-01,01:47:50,7794.82,7793.92,-0.90,0.42,41.93,1.32,1009.37,2182.93,1.32,6462.75,InfinoxLimited-MT5Live,XAUUSD+,Gold40,222.110.106.209
2025-10-01,01:48:35,7794.82,7794.24,-0.58,0.74,41.93,1.32,1009.37,2182.93,1.32,6462.75,InfinoxLimited-MT5Live,XAUUSD+,Gold40,222.110.106.209
2025-10-01,01:55:36,7794.82,7793.33,-1.49,-0.17,41.93,1.32,1009.37,2182.93,1.32,6462.75,InfinoxLimited-MT5Live,XAUUSD+,Gold40,222.110.106.209
2025-10-01,01:56:39,7794.82,7793.39,-1.43,-0.11,41.93,1.32,1009.37,2182.93,1.32,6462.75,InfinoxLimited-MT5Live,XAUUSD+,Gold40,222.110.106.209
2025-10-01,02:02:14,7793.94,7793.94,0.00,0.44,41.93,0.44,1009.37,2182.05,0.44,6461.87,InfinoxLimited-MT5Live,XAUUSD+,Gold40,222.110.106.209
2025-10-01,02:02:46,7793.94,7793.94,0.00,0.44,41.93,0.44,1009.37,2182.05,0.44,6461.87,InfinoxLimited-MT5Live,XAUUSD+,Gold40,222.110.106.209
2025-10-01,02:08:57,7793.94,7793.94,0.00,0.44,41.93,0.44,1009.37,2182.05,0.44,6461.87,InfinoxLimited-MT5Live,XAUUSD+,Gold40,222.110.106.209
2025-10-01,02:09:31,7793.94,7793.94,0.00,0.44,41.93,0.44,1009.37,2182.05,0.44,6461.87,InfinoxLimited-MT5Live,XAUUSD+,Gold40,222.110.106.209
2025-10-01,02:14:49,7793.94,7793.94,0.00,0.44,41.93,0.44,1009.37,2182.05,0.44,6461.87,InfinoxLimited-MT5Live,XAUUSD+,Gold40,222.110.106.209
2025-10-01,02:15:27,7793.94,7793.94,0.00,0.44,41.93,0.44,1009.37,2182.05,0.44,6461.87,InfinoxLimited-MT5Live,XAUUSD+,Gold40,222.110.106.209
2025-10-01,02:33:06,7787.64,7758.66,-28.98,-34.84,42.19,-5.86,1009.37,2175.75,-5.86,6455.57,InfinoxLimited-MT5Live,XAUUSD+,Gold40,222.110.106.209
2025-10-01,02:33:49,7787.64,7742.28,-45.36,-51.22,42.31,-5.86,1009.37,2175.75,-5.86,6455.57,InfinoxLimited-MT5Live,XAUUSD+,Gold40,222.110.106.209
2025-10-01,02:41:44,7787.64,7757.40,-30.24,-36.10,42.20,-5.86,1009.37,2175.75,-5.86,6455.57,InfinoxLimited-MT5Live,XAUUSD+,Gold40,222.110.106.209
2025-10-01,02:43:10,7787.64,7757.82,-29.82,-35.68,42.20,-5.86,1009.37,2175.75,-5.86,6455.57,InfinoxLimited-MT5Live,XAUUSD+,Gold40,222.110.106.209
2025-10-01,02:49:43,7803.18,7803.18,0.00,9.68,41.86,9.68,1009.37,2191.29,9.68,6471.11,InfinoxLimited-MT5Live,XAUUSD+,Gold40,222.110.106.209
2025-10-01,02:50:24,7803.18,7803.18,0.00,9.68,41.86,9.68,1009.37,2191.29,9.68,6471.11,InfinoxLimited-MT5Live,XAUUSD+,Gold40,222.110.106.209
2025-10-01,02:56:51,7803.18,7803.18,0.00,9.68,41.86,9.68,1009.37,2191.29,9.68,6471.11,InfinoxLimited-MT5Live,XAUUSD+,Gold40,222.110.106.209
2025-10-01,02:57:29,7803.18,7803.18,0.00,9.68,41.86,9.68,1009.37,2191.29,9.68,6471.11,InfinoxLimited-MT5Live,XAUUSD+,Gold40,222.110.106.209
2025-10-01,03:01:40,7803.18,7803.18,0.00,9.68,41.86,9.68,1009.37,2191.29,9.68,6471.11,InfinoxLimited-MT5Live,XAUUSD+,Gold40,222.110.106.209
2025-10-01,03:01:59,7803.18,7803.18,0.00,9.68,41.86,9.68,1009.37,2191.29,9.68,6471.11,InfinoxLimited-MT5Live,XAUUSD+,Gold40,222.110.106.209
2025-10-01,03:05:19,7803.18,7803.18,0.00,9.68,41.86,9.68,1009.37,2191.29,9.68,6471.11,InfinoxLimited-MT5Live,XAUUSD+,Gold40,222.110.106.209
2025-10-01,03:05:43,7803.18,7803.18,0.00,9.68,41.86,9.68,1009.37,2191.29,9.68,6471.11,InfinoxLimited-MT5Live,XAUUSD+,Gold40,222.110.106.209
2025-10-01,03:09:34,7803.18,7803.18,0.00,9.68,41.86,9.68,1009.37,2191.29,9.68,6471.11,InfinoxLimited-MT5Live,XAUUSD+,Gold40,222.110.106.209
2025-10-01,03:10:05,7803.18,7803.18,0.00,9.68,41.86,9.68,1009.37,2191.29,9.68,6471.11,InfinoxLimited-MT5Live,XAUUSD+,Gold40,222.110.106.209
2025-10-01,03:15:19,7803.18,7803.18,0.00,9.68,41.86,9.68,1009.37,2191.29,9.68,6471.11,InfinoxLimited-MT5Live,XAUUSD+,Gold40,222.110.106.209
2025-10-01,03:15:51,7803.18,7803.18,0.00,9.68,41.86,9.68,1009.37,2191.29,9.68,6471.11,InfinoxLimited-MT5Live,XAUUSD+,Gold40,222.110.106.209
2025-10-01,03:20:54,7803.18,7803.18,0.00,9.68,41.86,9.68,1009.37,2191.29,9.68,6471.11,InfinoxLimited-MT5Live,XAUUSD+,Gold40,222.110.106.209
2025-10-01,03:21:24,7803.18,7803.18,0.00,9.68,41.86,9.68,1009.37,2191.29,9.68,6471.11,InfinoxLimited-MT5Live,XAUUSD+,Gold40,222.110.106.209
2025-10-01,03:26:19,7803.18,7803.18,0.00,9.68,41.86,9.68,1009.37,2191.29,9.68,6471.11,InfinoxLimited-MT5Live,XAUUSD+,Gold40,222.110.106.209
2025-10-01,03:26:39,7803.18,7803.18,0.00,9.68,41.86,9.68,1009.37,2191.29,9.68,6471.11,InfinoxLimited-MT5Live,XAUUSD+,Gold40,222.110.106.209
2025-10-01,03:30:20,7795.68,7794.18,-1.50,0.68,41.93,2.18,1009.37,2183.79,2.18,6463.61,InfinoxLimited-MT5Live,XAUUSD+,Gold40,222.110.106.209
2025-10-01,03:30:58,7795.68,7782.68,-13.00,-10.82,42.01,2.18,1009.37,2183.79,2.18,6463.61,InfinoxLimited-MT5Live,XAUUSD+,Gold40,222.110.106.209
2025-10-01,03:34:24,7795.68,7726.18,-69.50,-67.32,42.43,2.18,1009.37,2183.79,2.18,6463.61,InfinoxLimited-MT5Live,XAUUSD+,Gold40,222.110.106.209
2025-10-01,03:34:45,7795.68,7689.18,-106.50,-104.32,42.71,2.18,1009.37,2183.79,2.18,6463.61,InfinoxLimited-MT5Live,XAUUSD+,Gold40,222.110.106.209
2025-10-01,03:38:01,7795.68,7747.18,-48.50,-46.32,42.28,2.18,1009.37,2183.79,2.18,6463.61,InfinoxLimited-MT5Live,XAUUSD+,Gold40,222.110.106.209
2025-10-01,03:38:36,7795.68,7737.68,-58.00,-55.82,42.35,2.18,1009.37,2183.79,2.18,6463.61,InfinoxLimited-MT5Live,XAUUSD+,Gold40,222.110.106.209
2025-10-01,03:42:17,7866.18,7866.18,0.00,72.68,41.64,72.68,1009.37,2254.29,72.68,6534.11,InfinoxLimited-MT5Live,XAUUSD+,Gold40,222.110.106.209
2025-10-01,03:42:42,7866.18,7866.18,0.00,72.68,41.64,72.68,1009.37,2254.29,72.68,6534.11,InfinoxLimited-MT5Live,XAUUSD+,Gold40,222.110.106.209
2025-10-01,03:47:06,7866.18,7866.18,0.00,72.68,41.64,72.68,1009.37,2254.29,72.68,6534.11,InfinoxLimited-MT5Live,XAUUSD+,Gold40,222.110.106.209
2025-10-01,03:47:37,7866.18,7866.18,0.00,72.68,41.64,72.68,1009.37,2254.29,72.68,6534.11,InfinoxLimited-MT5Live,XAUUSD+,Gold40,222.110.106.209
2025-10-01,03:51:49,7866.18,7866.18,0.00,72.68,41.64,72.68,1009.37,2254.29,72.68,6534.11,InfinoxLimited-MT5Live,XAUUSD+,Gold40,222.110.106.209
2025-10-01,03:52:27,7866.18,7866.18,0.00,72.68,41.64,72.68,1009.37,2254.29,72.68,6534.11,InfinoxLimited-MT5Live,XAUUSD+,Gold40,222.110.106.209
2025-10-01,03:56:44,7863.18,7839.98,-23.20,46.48,41.83,69.68,1009.37,2251.29,69.68,6531.11,InfinoxLimited-MT5Live,XAUUSD+,Gold40,222.110.106.209
2025-10-01,03:59:45,7863.18,7841.18,-22.00,47.68,41.82,69.68,1009.37,2251.29,69.68,6531.11,InfinoxLimited-MT5Live,XAUUSD+,Gold40,222.110.106.209
2025-10-01,04:01:19,7863.18,7843.98,-19.20,50.48,41.80,69.68,1009.37,2251.29,69.68,6531.11,InfinoxLimited-MT5Live,XAUUSD+,Gold40,222.110.106.209
2025-10-01,04:06:00,7863.18,7820.38,-42.80,26.88,41.98,69.68,1009.37,2251.29,69.68,6531.11,InfinoxLimited-MT5Live,XAUUSD+,Gold40,222.110.106.209
